Appellation Complexe:
| Mot                   |   Nombre d'occurrences |
| Libation         |                      2 |
| sujet            |                      2 |
| Ouvriers         |                      2 |
| Silène           |                      2 |
| vieillard        |                      2 |
| lutte            |                      2 |
| Thétis           |                      2 |
| Junon            |                      2 |
| joueur           |                      2 |
| Triptolème       |                      2 |
| Jason            |                      2 |
| Cavalier         |                      2 |
| Méléagre         |                      2 |
| Bacchantes       |                      2 |
| dispute          |                      2 |
| Diane            |                      2 |
| quadriges        |                      2 |
| femmes           |                      2 |
| mulet            |                      2 |
| Pélée            |                      2 |
| Iréné            |                      2 |
| Cérès            |                      2 |
| et               |                      2 |
| Zens             |                      1 |
| au               |                      1 |
| Générai          |                      1 |
| conduit          |                      1 |
| Yieillard        |                      1 |
| Alcmène          |                      1 |
| Andromaque       |                      1 |
| Animaux          |                      1 |
| Penthésilée      |                      1 |
| Archers          |                      1 |
| sur              |                      1 |
| Grèce            |                      1 |
| Archémoros       |                      1 |
| Bain             |                      1 |
| Atlas            |                      1 |
| Aristrate        |                      1 |
| Banquet          |                      1 |
| surprise         |                      1 |
| ouvriers         |                      1 |
| soignant         |                      1 |
| Borée            |                      1 |
| UippoUjte        |                      1 |
| Aethra           |                      1 |
| fille            |                      1 |
| vingt            |                      1 |
| éléphants        |                      1 |
| épisodes         |                      1 |
| réception        |                      1 |
| revenant         |                      1 |
| reconnaissance   |                      1 |
| groupe           |                      1 |
| filles           |                      1 |
| cortège          |                      1 |
| Sappho           |                      1 |
| Héos             |                      1 |
| danse            |                      1 |
| empruntées       |                      1 |
| Hélène           |                      1 |
| Arimaspes        |                      1 |
| monté            |                      1 |
| chez             |                      1 |
| Artcmis          |                      1 |
| défendant        |                      1 |
| emmenant         |                      1 |
| enlevée          |                      1 |
| potier           |                      1 |
| jouant           |                      1 |
| menacée          |                      1 |
| Antigène         |                      1 |
| poissons         |                      1 |
| petit            |                      1 |
| recevant         |                      1 |
| Alexibius        |                      1 |
| Offrandes        |                      1 |
| Cadmos           |                      1 |
| DIVERTISSEMENTS  |                      1 |
| Cérémonies       |                      1 |
| CONDUITE         |                      1 |
| CAILLES          |                      1 |
| BOUTIQUE         |                      1 |
| BACCHUS          |                      1 |
| ARIANE           |                      1 |
| APOLLON          |                      1 |
| Groupe           |                      1 |
| singe            |                      1 |
| Tête             |                      1 |
| Saturne          |                      1 |
| Caelestis        |                      1 |
| Actéon           |                      1 |
| fable            |                      1 |
| Térée            |                      1 |
| Télété           |                      1 |
| Paix             |                      1 |
| DANSEURS         |                      1 |
| Eschyle          |                      1 |
| Calydon          |                      1 |
| GAZELLES         |                      1 |
| Artémis          |                      1 |
| Pantheuchyde     |                      1 |
| Atalante         |                      1 |
| sujets           |                      1 |
| guerriers        |                      1 |
| VUES             |                      1 |
| THÉTIS           |                      1 |
| SEPT             |                      1 |
| Persée           |                      1 |
| PAON             |                      1 |
| MERCURE          |                      1 |
| MELpOMÈNE        |                      1 |
| MARCHÉ           |                      1 |
| MAITRE           |                      1 |
| JUPITER          |                      1 |
| HYLAS            |                      1 |
| HERCULE          |                      1 |
| Cécrops          |                      1 |
| mêlée            |                      1 |
| Dionysos         |                      1 |
| hospitalité      |                      1 |
| Myrtilos         |                      1 |
| Mort             |                      1 |
| Minotaure        |                      1 |
| Minos            |                      1 |
| Mariage          |                      1 |
| Khrysos          |                      1 |
| Hypnos           |                      1 |
| Hadés            |                      1 |
| Gynécée          |                      1 |
| Gymnase          |                      1 |
| Exposition       |                      1 |
| Europe           |                      1 |
| Enfers           |                      1 |
| Dédale           |                      1 |
| Dionysiaques     |                      1 |
| Cottabe          |                      1 |
| Chasse           |                      1 |
| Niobides         |                      1 |
| Ajax             |                      1 |
| Pandore          |                      1 |
| buste            |                      1 |
| dieux            |                      1 |
| Anaïtis          |                      1 |
| transport        |                      1 |
| père             |                      1 |
| divinités        |                      1 |
| cratère          |                      1 |
| course           |                      1 |
| aventures        |                      1 |
| Pelée            |                      1 |
| attelage         |                      1 |
| amant            |                      1 |
| Tritons          |                      1 |
| Toilette         |                      1 |
| Priamides        |                      1 |
| Polyphème        |                      1 |
| Pettie           |                      1 |
| Anapanomenos     |                      1 |
| Tyché            |                      1 |
| Cavaliers        |                      1 |
| bambochade       |                      1 |
| figure           |                      1 |
| famille          |                      1 |
| corde            |                      1 |
| comédiens        |                      1 |
| chasseurs        |                      1 |
| charlatan        |                      1 |
| boutiques        |                      1 |
| aventure         |                      1 |
| préparatifs      |                      1 |
| Sémiramis        |                      1 |
| Pénélope         |                      1 |
| Némée            |                      1 |
| Mère             |                      1 |
| Léontium         |                      1 |
| Leontion         |                      1 |
| Lecythion        |                      1 |
| hommes           |                      1 |
| l'Amitié         |                      1 |
| maisons          |                      1 |
| meurtre          |                      1 |
| Héraklès         |                      1 |
| Nymphes          |                      1 |
| Nestor           |                      1 |
| Agamemnon        |                      1 |
| Énée             |                      1 |
| vieux            |                      1 |
| victoire         |                      1 |
| tragédien        |                      1 |
| suppliant        |                      1 |
| reine            |                      1 |
| provisions       |                      1 |
| peuple           |                      1 |
| personnage       |                      1 |
| palefrenier      |                      1 |
| nourrice         |                      1 |
| Hippolyte        |                      1 |
| Guerre           |                      1 |
| Clitus           |                      1 |
| biges            |                      1 |
| Philippe         |                      1 |
| Latone           |                      1 |
| épisode          |                      1 |
| adolescent       |                      1 |
| officiers        |                      1 |
| Papirius         |                      1 |
| personnification |                      1 |
| Démarate         |                      1 |
| quatorze         |                      1 |
| orateur          |                      1 |
| lionne           |                      1 |
| d'homme          |                      1 |
| Sparte           |                      1 |
| Latonne          |                      1 |
| Fortune          |                      1 |
| bel              |                      1 |
| cavalcade        |                      1 |
| Arrhelaüs        |                      1 |
| courtisane       |                      1 |
| Aratus           |                      1 |
| Antigone         |                      1 |
| Ancée            |                      1 |
| Agatharchus      |                      1 |
| les              |                      1 |
| Scyllis          |                      1 |
| une              |                      1 |
| sa               |                      1 |
| quadrige         |                      1 |
| matrones         |                      1 |
| matrone          |                      1 |
| l'homme          |                      1 |
| joueuse          |                      1 |
| enfants          |                      1 |
| de               |                      1 |
| Marsyas          |                      1 |
| Amazones         |                      1 |
| taureau          |                      1 |
| Soldat           |                      1 |
| Deucalion        |                      1 |
| Cybèle           |                      1 |
| Caracalla        |                      1 |
| Éléphant         |                      1 |
| Un               |                      1 |
| Serpent          |                      1 |
| Némésis          |                      1 |
| Marc             |                      1 |
| supplice         |                      1 |
| berger           |                      1 |
| Romulus          |                      1 |
| Diogène          |                      1 |
| histoire         |                      1 |
| Terre            |                      1 |
| Rhésus           |                      1 |
| Quadrige         |                      1 |
| Tragédie         |                      1 |
| grandes          |                      1 |
| Le               |                      1 |
| Barque           |                      1 |
| sabotier         |                      1 |
| peaussier        |                      1 |
| marchand         |                      1 |
| foulon           |                      1 |
| forgeron         |                      1 |
| fabricant        |                      1 |
| Foulon           |                      1 |
| Epona            |                      1 |
| Boutique         |                      1 |
| Sabotier         |                      1 |
| l'Amour          |                      1 |
| bélier           |                      1 |
| Sculpteur        |                      1 |
| Olympos          |                      1 |
| Isis             |                      1 |
| Joueur           |                      1 |
| Jardins          |                      1 |
| Héros            |                      1 |
| Centaure         |                      1 |
| Télémaque        |                      1 |
| Her              |                      1 |
| Démophon         |                      1 |
| Acamas           |                      1 |
| tête             |                      1 |
| satyre           |                      1 |
| retour           |                      1 |
| lion             |                      1 |
| griffon          |                      1 |
| cheval           |                      1 |
| OEnochoé         |                      1 |
| Cyrène           |                      1 |
| colombe          |                      1 |
| char             |                      1 |
| Nil              |                      1 |
| fleuve           |                      1 |
| Sapho            |                      1 |
| Héraclides       |                      1 |
| Trois            |                      1 |
| Guerrier         |                      1 |
| Enfant           |                      1 |
| Adonis           |                      1 |
| Alhéna           |                      1 |
| symbole          |                      1 |
| Salyre           |                      1 |
| Priam            |                      1 |
| Iole             |                      1 |
| Femme            |                      1 |
| Céphale          |                      1 |
| Castor           |                      1 |
| Bonus            |                      1 |
| représentation   |                      1 |
| naissance        |                      1 |
| acteur           |                      1 |
| Enlèvement       |                      1 |

